Operação,Semestre,Abertura,Fechamento,Dias,Retorno total,Ticker 1,Ticker 2,Converged,Index,Retorno total - exp
4,2,626,633,7,0.048472835841858464,WY,2987Q,False,WY-2987Q-4,1.0496668581165216
1,2,542,559,17,0.037393548860567005,0948669D,HP,True,0948669D-HP-1,1.0381014841139828
2,2,562,579,17,0.04799000729257519,0948669D,HP,True,0948669D-HP-2,1.0491601713214551
3,2,594,598,4,0.023470578292089428,0948669D,HP,True,0948669D-HP-3,1.0237481798836052
4,2,608,633,25,0.012767893493419447,0948669D,HP,False,0948669D-HP-4,1.012849751057444
1,2,514,534,20,0.03666511492209468,K,363096Q,True,K-363096Q-1,1.0373455711111434
2,2,571,584,13,0.03941028979835304,K,363096Q,True,K-363096Q-2,1.040197178400494
3,2,594,609,15,0.029423112340296598,K,363096Q,True,K-363096Q-3,1.0298602488833368
4,2,631,633,2,-0.032106499404132904,K,363096Q,False,K-363096Q-4,0.9684034421975728
1,2,506,510,4,0.051221476915983555,0848680D,2196Q,True,0848680D-2196Q-1,1.0525559843234167
2,2,518,540,22,0.04597083232731025,0848680D,2196Q,True,0848680D-2196Q-2,1.0470438706786331
3,2,558,565,7,0.05138727145128286,0848680D,2196Q,True,0848680D-2196Q-3,1.0527305068207526
4,2,568,570,2,0.03957308085526101,0848680D,2196Q,True,0848680D-2196Q-4,1.0403665269824018
5,2,575,583,8,0.05316070060328837,0848680D,2196Q,True,0848680D-2196Q-5,1.0545991062153373
6,2,585,610,25,0.07323569358278981,0848680D,2196Q,True,0848680D-2196Q-6,1.0759841095806164
7,2,615,617,2,0.03805684102892304,0848680D,2196Q,True,0848680D-2196Q-7,1.0387902771086006
1,2,506,523,17,0.14926500456469594,363096Q,1802Q,True,363096Q-1802Q-1,1.16098061360848
2,2,528,550,22,0.06304863466762756,363096Q,1802Q,True,363096Q-1802Q-2,1.0650786377172368
3,2,556,570,14,0.06692394538395163,363096Q,1802Q,True,363096Q-1802Q-3,1.0692141564100524
4,2,597,633,36,-0.037334338592000194,363096Q,1802Q,False,363096Q-1802Q-4,0.9633539950817791
1,2,506,519,13,0.1380957032602086,1255177D,UPJ,True,1255177D-UPJ-1,1.148085420534367
2,2,544,579,35,0.029457262291444852,1255177D,UPJ,True,1255177D-UPJ-2,1.0298954191610539
3,2,597,633,36,-0.04569826371171981,1255177D,UPJ,False,1255177D-UPJ-3,0.9553301764877072
